temperature,humidity,wind_speed,carbon_emissions,solar_irradiance,pollution_level
31.05171359,86.65342047,10.62589591,176.4713304,642.270679,10.33086697
26.44097287,65.37032305,20.85971167,54.61481722,606.8276459,22.93497739
25.25335452,50.67011131,14.77611815,462.6247515,786.7002236,71.40667432
20.86977646,67.54003084,19.63097365,358.7431962,386.7114373,89.39798388
33.63507439,84.62466537,12.62775326,360.3277921,436.1736206,75.30123368
22.94030082,46.43943603,11.94281194,307.5487762,452.4456759,52.49475502
16.74185534,60.30700311,21.82719198,360.1898637,786.2104893,10.51123641
27.34133032,87.52143923,5.70604509,491.8381474,488.0013596,75.49143744
17.27676787,40.3437686,24.49473895,223.3221519,259.3672945,10.56397404
21.90446286,73.17983554,17.96359117,370.6365141,984.7368734,34.76898551
25.14823877,66.86886049,13.64966776,211.788052,544.0436776,30.79915115
32.48445049,70.78050787,17.56109062,434.4299594,198.3232748,35.92234634
24.87093161,51.07317784,7.454818929,436.1128731,703.2474604,32.95290434
29.04517532,48.83276241,15.28104911,456.0198914,765.2461218,76.91797167
34.85633678,71.05258024,24.70191047,52.45849591,550.200555,17.1723734
17.6297824,42.93259711,9.705388757,184.1861502,681.8114964,84.58460501
20.49463051,55.17928469,19.44556198,110.265958,255.407378,85.82602475
22.89152151,41.29047876,13.69942752,254.2937891,431.1301468,49.09258228
23.43656357,30.49829047,18.04916297,272.9523392,245.645743,10.61487485
23.22042151,88.2034416,9.097744574,165.1568193,448.5117307,57.5407239
33.15222005,55.90217872,14.40929965,375.5509214,606.52047,82.09313718
29.28065289,88.16097687,24.60185428,171.3963727,498.2854665,28.94735192
27.15810428,38.41941119,8.90574302,434.2511189,633.8933567,83.77474242
21.18745436,65.24200677,17.72890056,129.9467157,551.583256,67.69188527
31.47580768,42.05844197,16.51195498,215.2558826,386.0329361,98.72464407
34.10121023,77.40444762,16.30103173,330.0069913,229.0743983,82.47113635
31.42396565,77.02217933,17.30246579,322.4007817,327.4055753,20.15004641
15.0313021,36.75642894,15.04475947,85.1131004,280.6419267,44.90040596
27.7280274,84.72386717,5.338615005,430.8163755,736.6800643,10.35084648
16.02270763,41.67777883,23.00193623,319.12922,837.97016,6.967056681
20.15214441,66.7786405,21.53957655,441.4367969,748.3497448,70.60542409
16.19049401,89.13801721,8.483353618,440.4360102,679.3607323,91.29318048
27.07590906,82.94379209,13.26546355,295.6634107,377.0662184,97.35755167
28.73179827,87.39383571,20.41097961,459.8516558,739.8870032,27.04663542
17.28975276,50.55592627,24.60124631,431.7835095,644.575114,20.17713419
22.67677766,36.33453853,24.02274093,481.1553251,142.20403,56.02198871
24.12473018,41.3008124,22.98718399,432.7242794,916.8509066,20.08600731
22.38106044,60.0296937,8.167477946,419.541733,171.958457,29.59070901
17.42050001,77.5937807,23.28950212,261.2122163,552.4371137,83.72263301
23.3789558,39.00921865,22.56889826,145.4139772,561.7622374,81.04628565
30.02356096,69.58389194,12.53899822,459.8189299,853.3064699,89.5073275
16.42015329,49.41465624,12.89045189,375.1471339,921.7607509,48.22435149
16.60360028,50.47212434,14.19817844,176.7865389,945.7082124,56.40857337
22.09542584,69.71506381,18.12351262,203.4480752,612.7049201,77.05895082
33.83451423,58.01996517,10.21671232,358.7353303,711.1380072,23.92655331
28.37145293,78.72199758,5.458968589,265.0177888,179.6678762,82.30935913
28.57339913,39.35511058,7.824590492,86.66715283,539.1244098,1.755747983
22.23839982,77.39689619,13.80231815,113.6515756,908.0710338,79.76598888
26.87321582,33.85411488,10.64005139,385.5419076,510.1274359,77.59079479
15.20262368,41.64323281,20.29033122,197.8562878,162.6345419,30.17799498
27.72192093,69.36898287,7.133801411,278.4422428,280.5770282,72.79123582
33.26573895,81.29553939,23.34930451,394.9796652,486.5562302,21.39936142
27.25146937,45.16077766,22.9065436,388.0290172,313.7754744,57.62326377
32.47397187,49.63149635,23.17513634,125.1567621,453.0633268,70.05867749
29.47946111,62.2272449,19.79219997,94.27723898,399.6656878,71.46988824
17.41116833,42.69436839,7.13999943,316.0185318,387.0361475,98.2935135
33.04906615,78.6693757,13.76275143,383.7347933,182.0481488,18.20056618
16.32887689,76.4181987,7.628107436,117.0679649,894.443222,48.07986289
25.67934945,38.71750272,24.75398386,217.3798793,723.4356281,88.01045442
17.84274248,57.82978391,11.66076847,441.6250982,661.0437176,56.15126061
15.23413221,76.489666,16.70661084,474.9004137,645.8224673,87.63890254
23.4406852,50.23977187,20.58786108,254.3313924,456.8520022,43.40587774
20.90081415,67.98640936,23.41232168,85.78217031,840.983778,79.53514211
24.72000988,33.01278729,20.11095452,165.9634053,937.0359945,87.0049299
26.54399773,66.52132563,18.49007558,154.8364641,105.0555241,84.64393697
15.87478145,39.1591788,14.31963564,157.5336742,171.2786292,87.13650446
17.4600659,79.83499951,17.10800268,272.2467674,707.4780556,21.95546966
26.17284793,51.32696781,6.883276177,312.4515433,312.4600505,43.89841306
21.86334706,46.89323176,22.67845084,105.1293149,920.5344989,17.45718711
29.58346975,80.4533386,15.87554618,450.2102029,700.6717586,18.05411774
28.04583297,33.00864138,5.802701009,328.9882205,431.4621296,48.78273079
31.91208726,53.79652796,23.39804251,318.7632786,473.7541625,96.00877547
28.84985653,52.20021243,14.78603948,494.2755493,721.7942547,59.19113063
23.59862155,47.08802245,22.37178283,332.6647899,226.8676923,85.38450966
28.45933245,84.70525992,22.13775908,468.0316172,895.0706922,93.71839945
20.50762349,75.05570361,21.31503175,178.8156376,104.2945286,8.657535886
21.12626998,33.83538985,6.228060386,158.0582707,981.052258,16.20639902
30.7797032,72.88124697,9.941332908,282.4334091,250.8809323,29.08417802
23.92839033,61.63794799,22.51095745,278.8740264,767.9002228,61.6777068
30.96760681,84.05207366,22.97982112,151.9176423,135.9322363,6.17292185
31.44844747,48.77673704,14.16137725,364.8450456,488.2860091,78.66545099
32.15124675,64.44971998,13.80082935,63.33521866,667.2823141,6.378871692
33.33270472,60.04531648,8.502812678,360.7837126,163.2047118,15.84318076
23.61970441,59.37365437,24.36821577,255.7300488,498.964176,38.17078642
21.37733637,57.36632397,9.262769507,360.0533799,372.8227628,55.77198566
26.64397493,42.33776853,8.818735687,264.6862838,548.4192508,88.15046739
22.42344847,75.34259535,18.2145794,489.8002023,554.1188824,96.37297786
27.02148334,57.08016196,9.85688606,200.608228,806.7084453,88.4642124
29.11171725,87.5109765,23.77543222,492.1578217,211.1540756,10.70446577
28.76810037,45.64850563,5.218139906,79.23827412,174.4476409,63.12294853
22.49105774,70.96463038,5.115065246,357.6923486,461.7012099,44.17145721
18.33720403,86.44302478,15.09753603,254.3986431,898.7679274,12.57922181
23.61058677,69.80749938,14.7612492,419.9619315,869.7425677,55.51123713
17.85188288,82.27637446,8.267280438,405.3272314,603.9936184,35.66583056
32.8019407,79.64885759,14.89039126,410.0945823,899.8964371,34.57878393
21.91754921,51.60706293,13.2332221,92.63236969,824.8092378,9.444511871
18.08919494,66.0074364,22.80659051,420.0645649,350.1455141,97.88529657
15.5089552,39.37568039,5.185078404,146.3180708,253.0956524,72.59599002
27.91644773,62.13155296,24.5253961,61.55611874,371.0408509,28.03342113
27.73804635,43.82531831,17.48785529,147.9824239,304.4060906,91.74751572
21.81208333,74.6242089,8.036868913,265.6782971,660.4469134,94.80871963
16.43423778,61.68350531,5.935200276,383.950112,626.4092015,81.03748433
23.1925779,54.67364176,15.76211317,148.3846164,638.5936451,65.93151641
21.2243499,46.12782577,9.697803319,100.8533966,270.3731828,37.63766197
28.54241279,89.92190891,11.02331074,340.6852648,812.6764527,43.43465078
27.11558499,34.30263125,9.902643297,492.7541164,490.2634752,45.50112534
22.29187456,32.61364083,18.00344627,320.3916359,525.2067283,94.87626551
19.35785109,43.03544403,16.07057924,360.9758139,997.2656616,76.01346047
34.76071932,88.26434752,6.55948847,302.5253497,354.0446074,29.20143033
24.08003242,88.7542901,15.53053066,402.0567999,454.7242037,62.4640587
28.76548472,69.29566409,20.82379531,489.1119891,708.8168871,59.39005367
17.81105935,82.80640003,6.623891816,294.8581532,892.3717182,81.21269993
24.71179399,42.83770385,22.79477952,237.5557303,214.102906,9.530839598
15.5507344,88.32252565,16.56613299,437.1543775,761.5412258,70.12715915
25.10910236,38.56709101,24.01248939,486.3777547,926.4524734,33.11698403
34.28034814,36.06751129,7.962824354,108.1317384,480.6321521,12.96320407
22.68413426,36.73269235,24.87129999,310.1769345,358.0542306,73.17733311
15.77992025,64.3876754,17.88545732,406.6069966,709.9634321,33.16460239
15.61911582,76.85846404,16.34988399,290.0027323,321.4662861,73.01237437
22.7597352,52.00003067,15.30559248,234.1386357,445.8607719,16.24369501
18.20049873,88.67375927,5.473087462,344.8534195,907.2220367,98.59278245
15.46704193,56.06520829,23.79278383,171.5576425,631.2992973,80.34080157
30.12427228,39.02691305,17.87988946,207.1101843,185.4795399,28.9151786
24.17046018,57.95800489,6.83252969,496.5244965,396.7277783,74.05242541
20.78489544,70.74222993,5.419043406,336.4094005,664.5386486,13.57998758
33.00166366,79.93354683,6.015672785,442.8172842,533.3478734,65.34374522
17.3227792,57.5260974,17.18791527,413.4958309,694.3053851,5.96368647
34.11837658,65.61640956,17.2803083,343.5226495,785.2972759,33.33874598
21.27933435,46.04068273,14.99334584,428.3280871,532.5536082,97.84625453
32.76807345,68.75499158,11.13531641,179.2213229,988.2565177,12.09203742
27.05885753,89.15831664,15.63485463,336.702402,923.2064881,59.74240324
31.53414719,32.94321436,15.32603642,315.7715703,153.9166655,7.060538597
34.68026326,83.19184024,5.388311198,330.0888204,339.788024,66.94012115
20.76810876,63.73695017,10.64938461,125.8843672,370.4891611,27.8662153
34.22270971,45.12591957,6.063706829,174.759368,265.861321,30.99756015
22.7896379,87.2933826,23.00309503,178.9962435,380.8148527,33.78025353
22.71023809,59.00125818,19.50446326,320.8757732,482.3385696,20.51568146
21.80774209,49.9014151,24.9223034,487.6460962,146.3958811,94.16573851
25.82815215,40.8898577,11.04342527,479.330398,214.5702125,90.58318424
18.08290086,44.66713262,22.56971696,152.2352988,186.6212909,87.001523
26.07422971,79.9709425,17.06108536,187.1803594,141.6852452,10.64455467
25.83409625,66.86460056,14.06250814,66.22785153,533.3473183,23.34448385
30.23803625,84.79473717,9.451462226,229.4670154,400.4227749,61.22258593
31.67299924,43.91810713,19.76784331,425.6033548,941.9025067,97.03710014
23.80882701,37.26831443,23.08281498,462.0882825,192.4844819,60.48173823
21.04666499,30.36525186,9.706167962,156.4234158,933.4318022,32.71017617
20.18669795,60.47172226,8.507806699,169.6075131,177.8910557,81.74041112
18.89247673,89.89841582,18.9244383,149.3824174,657.2956119,13.54305499
16.15295164,71.69791613,24.53946325,207.5466054,322.9573036,88.17418835
21.84895958,48.50367552,19.99910202,412.1417294,844.1250818,97.46767901
20.40495384,82.61151498,10.69161478,341.0858614,155.3273443,96.76526539
34.32834772,76.90333596,13.39910848,403.673413,957.2573402,14.76965634
26.15417653,30.92490996,12.68635271,312.3639979,142.5314803,54.96075068
21.94554078,79.01162883,22.04190036,165.9798851,317.0019415,58.49190296
26.60935202,48.03160543,20.42741558,152.5973811,517.7662535,19.49185904
17.78393403,38.98040788,16.7795087,54.05031764,780.4520979,54.67773472
23.88087498,43.57985038,10.49918221,401.4419616,956.0014458,64.6537574
27.52468643,58.11478826,23.75977055,431.2045518,485.2381882,32.89617447
24.77795664,55.49207562,18.0663045,395.7271698,781.5790844,31.56807665
23.03557601,47.33323796,24.40953293,83.48092598,754.446299,6.023849978
34.87696778,40.33309933,16.60234066,392.9997322,614.0520058,95.68255599
32.60629524,75.73384738,21.42385517,70.59535392,721.8272585,80.3615928
27.46811916,89.40658702,21.26210759,97.51687957,134.2600148,75.94491309
26.38754722,76.66749483,11.74657554,248.2139178,497.4196608,2.177891994
27.4132096,47.75621806,24.28041446,264.266154,807.2746247,62.43091046
19.02624216,44.68853768,5.438829352,417.2533865,526.7990305,18.06285355
22.90275487,43.05995256,20.37421818,355.7871014,886.1541258,66.17175313
15.78919066,38.20170447,24.31114172,118.9940804,850.2740889,62.1155491
24.51092075,63.07983298,11.77816407,151.7660525,877.1014272,85.19253577
25.86049168,66.32402232,17.96221176,178.5538347,216.9970171,25.54340953
19.55499472,72.33015964,16.244465,105.6526869,319.7270121,2.746177895
34.28057694,70.81280226,20.23014619,179.4401989,126.6375459,91.41108794
33.18909222,47.53999868,22.32355843,377.86917,984.5206542,90.86360285
29.44286471,49.81866032,17.06089139,158.6306615,312.5243255,45.5859541
25.66773258,70.89087213,21.31809173,425.9118412,430.384001,7.808805893
32.39938319,50.96685845,11.24571152,261.2826478,347.4338025,49.79689888
17.61304688,42.75739138,9.571741174,195.3210926,135.8142606,52.40142208
30.81019589,52.46016922,13.61335379,235.588147,335.1322086,82.17254718
17.49641628,46.32504945,18.55473199,369.2735333,188.3760996,71.71014444
30.88421325,35.29876327,8.744938979,282.5567165,454.8547777,7.080457593
20.51535137,79.80833414,18.60704384,53.27539879,970.1417065,70.53376109
32.54181162,81.18668335,12.88187297,465.045731,728.4361349,13.57394685
33.88084188,43.18501801,20.91150548,79.69820135,736.2107108,8.947202705
17.97591939,33.88633197,5.736716342,472.379607,507.85834,39.86071314
24.2535121,74.32964624,18.35965276,62.66877063,830.1736096,7.736360683
34.61974756,42.69171755,17.99644673,396.9407007,917.4557502,82.92689938
24.66814872,53.60612937,23.81870952,290.6036187,965.3950055,46.3129185
32.27095045,33.84811513,19.26735107,277.5767813,189.0912005,58.70037557
26.77463044,43.57617509,20.92603793,82.75032614,891.6796078,57.68645235
22.50659816,77.5741367,23.09182032,157.4352547,302.5745952,97.81097863
20.71567111,78.26378681,18.50103837,399.8962927,457.5402118,91.57825069
19.06446182,42.42508949,10.8030727,451.0669235,410.9294752,84.91280588
30.23596383,50.15483071,22.39547599,288.1034065,707.6170361,38.32692269
22.73081014,38.05430515,19.95156239,209.0045284,638.1320862,14.50997005
25.22550924,34.45035782,13.48875208,76.97444363,198.1943873,59.18670025
24.8465096,89.53030287,19.21058345,356.9803367,804.5403666,44.03160751
26.54558058,69.33563707,22.35377754,175.3009748,495.6808616,22.55266524
32.31154291,62.52579055,24.51304263,74.75617175,101.999659,9.769211526
34.61478687,75.92991002,24.04703008,349.6332781,473.0529402,43.60932973
23.15168417,80.40462958,11.50655654,268.5739071,564.6984182,65.08677203
31.55037844,78.40288608,13.43387427,55.38296737,161.9872167,62.53898137
30.29055589,30.99236696,7.1907321,99.9158176,236.0217335,77.39214398
26.47057903,41.20847389,9.95088574,364.6408682,994.2149543,46.65546269
34.12094287,69.29431813,22.64842417,78.65209988,884.0758618,32.16395753
19.00949031,52.54556087,12.21699853,439.6833792,219.9946774,53.8700417
17.18528421,88.94895906,17.41105317,190.0968248,622.2784597,97.50060598
32.07923934,69.92428756,18.31931237,89.8999117,441.3189675,4.509053805
23.78299633,87.39293452,20.6365855,391.8908202,589.3663678,52.86658032
31.93937708,42.0867889,8.656000605,285.9922555,523.4816742,32.92645024
32.8618041,81.83742169,11.09626269,187.9880146,143.3340325,10.53502389
16.24915187,49.28113835,13.96672683,232.7442538,383.8782799,43.4670566
32.66929526,89.37388849,12.29682122,59.63557802,212.9685238,64.116413
23.96638111,39.46132032,24.65810466,348.2143419,540.0712831,52.81655672
25.20864978,60.98038913,21.69881606,214.59816,916.585048,2.917647026
27.53185022,77.57067203,14.59373509,371.3169064,995.9794953,57.91174645
33.52765213,55.95854884,22.58537252,332.6770157,949.8277616,23.20025838
15.38232189,58.08504361,11.95305895,343.0643837,987.1274125,34.1476555
24.53686937,89.18134773,20.71656648,406.80172,113.7216842,31.22047433
28.75444085,55.51848902,9.473511962,334.0211353,756.5022806,85.85133078
29.45413915,66.24432604,20.4464409,238.4266682,345.6539292,4.757301764
28.85064863,33.27237964,14.12906806,225.4674028,879.0561804,34.7996752
17.68870259,80.53260481,7.14998642,103.811948,832.3601416,39.48163369
20.98791177,68.89008294,10.46524909,400.7495359,481.3071183,61.88342635
22.17431051,54.24120617,13.04549248,392.4987988,525.9346076,78.89648485
31.08874415,30.9701724,19.98585823,160.8342652,338.5825021,72.76651377
20.57519745,65.50012924,6.459654295,438.2068607,359.9236326,75.26221033
19.21409928,30.75946971,18.1909399,315.051466,983.056981,19.23870163
34.14896038,30.07221683,19.32027282,265.4090791,899.9675998,91.17372737
15.1772657,66.96591373,18.0784274,57.87333573,272.6820749,41.41486795
34.95641711,41.34102404,20.21339276,222.2335336,347.9722101,1.110903095
28.53642598,41.51325298,8.56337232,338.3018457,197.7831938,66.80961821
31.56938599,69.19629395,16.7420671,90.38652696,989.9837047,60.4002799
20.89238793,33.22183128,23.82289894,256.805289,916.4888655,12.59576351
15.28630555,48.80433369,17.2156854,497.0461781,596.8881883,95.98676054
29.75739037,38.96591413,17.22672694,372.4423867,723.6037936,56.15644308
31.68289194,64.81058219,19.72879284,296.0918994,773.1522456,46.92639863
29.80952264,69.70590928,11.66408464,289.8647982,283.4301047,39.8122222
17.85700575,73.26815122,19.00951803,69.69428702,941.1997036,20.98513784
30.06855845,45.31387302,23.32467667,480.7914968,574.0684423,95.28128092
30.37845564,35.3549851,5.217909461,467.6799471,183.2063838,70.21586391
28.17081031,34.72101942,22.40226082,357.0821198,457.3743471,56.76037489
30.32231866,55.56909291,9.372366625,94.55524236,641.4819006,63.12002018
31.91842879,86.75066454,14.11846547,143.5252535,417.5408723,84.04204585
27.27208228,43.06374205,22.04695602,132.7592911,729.283985,63.5720281
16.77209428,45.40449608,21.47824255,283.8103183,893.8449824,11.4590729
24.75255619,36.05332813,22.83854956,143.5117435,794.7029119,69.72951588
16.55298669,66.33421643,23.80833585,363.1102527,678.3922181,56.48693759
23.15086062,70.79237244,13.94313914,295.3534487,560.9417333,96.63441077
23.14212978,68.57587249,18.12727622,57.94617967,329.0171372,73.37192147
16.32019688,81.66781458,12.80956881,384.8257567,509.4515485,34.4002916
21.97641068,59.1855501,12.01433435,134.9729315,363.6576164,13.53978514
17.21996198,38.06742245,13.63190821,421.1983039,940.621043,48.22805925
31.1647042,47.36430784,19.8615227,209.7704467,916.5800413,67.93542808
33.95376052,69.74579841,15.02881494,202.378856,240.243745,17.72755179
16.44632951,66.78731842,21.28119349,55.3178011,840.3581991,64.94442743
34.10230415,61.86018778,19.90436954,494.4780423,732.6232271,82.5611758
25.45153199,70.97786512,5.409569222,325.4019526,977.6905485,15.70501784
20.99131356,68.24345102,17.60476314,240.2285748,516.9759117,70.57857036
16.53724151,82.87949337,13.73142247,93.47963201,749.9569343,6.82576336
25.01248536,65.16098265,14.13257978,364.6166289,566.0955281,0.795008289
30.89031089,76.71608152,21.36746108,177.2287115,162.460447,3.263468633
29.14172955,44.92242936,15.95215972,494.7263683,142.0882748,63.15045776
16.00452023,70.69095508,22.71243647,477.7463116,209.9002986,97.33620527
16.45803671,84.1316471,19.25611185,380.8835055,366.5719575,77.13722521
23.05746565,53.14393967,16.05680018,486.9823686,333.2017952,25.440926
20.90580988,76.74625124,20.09075952,97.5352381,755.4940018,7.16886865
19.64768646,73.48735807,5.766981019,175.9619122,744.3304614,61.6654129
20.62008998,33.57157181,5.541673097,163.95948,974.2551219,0.322888515
31.06965487,64.89049858,6.666986538,82.40569631,379.3517429,79.25856243
33.58456107,37.81136095,13.7513065,487.5019691,944.6068754,24.31205258
23.10205389,88.03915033,9.709002913,76.98833899,651.5655431,29.9217076
33.12222004,78.68445016,24.68522589,435.5100068,545.7778399,34.39789871
21.42991402,36.58342807,15.84580278,395.6726411,701.05724,76.35529417
24.52873973,37.30511986,18.24831492,219.1401894,732.4799064,26.57418716
19.52057996,65.66843129,10.57640272,58.46331318,254.736126,28.44708939
27.80952084,50.69335045,11.43593817,52.74315724,776.5439532,54.09919382
34.5796223,32.09435154,11.70923828,141.7972283,752.655488,46.30005286
27.06986192,62.49849047,18.9747141,272.244461,997.7790556,95.55696888
22.15628168,53.27070598,14.47412415,256.0594902,920.7530026,26.33965821
27.95634892,36.06458954,15.35367305,313.3816595,716.1942085,9.189124327
17.45841357,78.11522354,16.84005964,397.3816893,741.1273418,54.09814746
32.77318161,84.90460592,20.37623312,219.8095767,951.3870705,18.45195787
25.06167902,75.39563604,6.80739497,122.163663,970.4604457,41.36267003
23.98699484,79.3453386,20.53747824,410.0220126,844.2686775,18.71979436
26.71729577,42.98943404,16.26470138,199.7108066,790.654191,88.09698887
27.49567726,45.81437706,18.3819089,179.096854,200.229241,32.74496323
16.43551612,42.51165242,11.5510353,393.9404173,847.2899723,77.48675053
28.65234442,75.90380588,13.18773674,470.3627471,327.8761106,94.86033931
19.83863361,86.87502474,9.623316393,461.7325769,607.4058664,94.05505802
29.27905265,73.0102324,24.58599995,111.8490916,464.8352234,52.48010966
31.45069589,82.88800589,14.94005945,276.4211691,411.0465706,98.32551064
31.07917015,68.32194569,24.92153832,91.79162768,379.2250013,65.59372184
26.05001935,53.25959403,14.79571956,482.4391815,869.8843726,12.84889367
25.40339785,55.5456969,9.395025288,146.8525486,792.2225086,88.83769431
17.85751923,34.51928593,15.14904793,138.8433086,571.1038772,46.86892418
30.50692301,31.88743171,5.791911436,449.9985529,698.0324445,15.26942878
20.42818761,71.72853625,23.09539603,485.5327498,986.0751553,79.14217554
24.93390846,56.30573352,21.37100502,363.9345167,457.7816222,62.44030076
20.68548186,63.13290408,19.51641041,104.4522652,595.9905454,88.21209716
17.67656726,63.45967486,17.19653431,268.6350247,580.1713413,82.73224633
27.59115394,46.6425488,16.59668467,417.4722923,942.3751376,32.01104262
16.0866407,58.55355065,24.93456428,307.6147327,416.4061758,25.6314565
29.97290468,58.2456133,10.55994868,109.6676846,987.6292752,73.38285482
21.35173591,53.30563327,20.59368731,127.3494873,374.2278522,57.33128644
15.00269386,79.240523,16.6280954,438.8637541,198.0163318,6.987481018
25.22258278,57.06984022,24.51761088,287.1631237,272.2361907,18.16377993
15.93703817,66.21867147,21.55606367,367.6265482,483.5992077,15.13534468
20.52339116,83.73120722,24.97050226,217.8781368,684.7803548,58.97968829
29.13952975,81.97401737,16.76649989,289.6185123,565.142698,8.576226317
16.25379243,83.42533223,9.090879151,489.6964132,438.6503589,20.77009369
31.78676985,46.20029979,15.07374071,198.3663666,605.8299391,54.53764958
15.07639845,32.0989493,19.22222268,353.6548374,854.9256487,13.30568099
19.93647738,45.66400799,20.48720772,127.6275007,855.0379249,24.82718158
29.81808112,46.72244074,5.01019978,104.7829484,753.6050994,90.67910338
21.32540299,84.5616196,15.10054177,402.6380501,957.2036124,69.71175185
17.03784776,68.95456397,9.704691599,429.8486945,631.1842007,30.6881428
22.20467838,34.90223758,22.49823667,350.7402629,106.8918739,87.73551224
20.40786573,38.12271576,8.058108881,121.1881269,361.8366695,25.02848083
31.85423804,39.34056753,18.32912499,158.2645845,395.400434,58.90827103
21.26695835,67.82530489,10.32124381,460.0290686,592.5934696,36.84943376
30.77864944,74.12484153,12.13084286,179.916822,914.4005242,75.21494094
32.8374429,81.57863463,23.81118522,418.4872323,854.3034672,37.15873559
23.67634839,86.43819305,9.808962508,178.67178,308.9556868,24.88616727
33.19886288,42.10227344,6.900055236,472.7581562,567.4512123,60.77046075
22.54636108,48.58634908,6.385698029,461.5038108,693.2337719,74.53404417
34.28156833,44.41937284,15.0923022,69.46842813,988.7603866,53.63636882
16.78579049,51.52569405,17.83422965,396.6862941,128.1725374,71.62882857
28.74038533,84.87990645,11.54587287,126.2577921,517.4895851,42.20162054
24.87628081,64.50675402,18.80519484,146.8722317,989.2977886,79.54461451
22.75297611,74.29151384,6.220674371,256.9303455,979.4852173,58.50246795
27.65423757,59.40715417,22.1466929,309.3431674,397.6538658,19.62499848
29.07714183,31.7314748,21.33134419,196.6098735,100.0150626,89.07517031
15.08726539,33.85172916,24.70992543,308.9225145,628.0611265,83.68239579
18.33906177,62.27538188,23.73009962,126.7962671,880.2449657,96.39122092
29.26092101,73.12734209,12.12394328,60.05194447,391.8675018,56.90085164
28.32770827,42.91983165,12.98550768,307.0509748,940.8429684,67.57409841
34.3209501,73.31457444,19.91929695,282.836867,399.4321934,86.35792362
30.22075581,78.63994641,7.681655439,360.3442838,649.181188,5.259133209
34.01545415,54.7138487,11.2802942,342.4199279,749.8414659,91.22046334
29.05081003,74.78515397,7.37081874,453.8688711,410.874188,27.11634209
20.96104417,54.24179702,14.09772898,256.7608791,416.9857708,5.704368169
17.10729845,70.70103777,16.0400856,53.76626361,522.9953467,23.76069868
30.63647727,75.83982296,9.223209399,333.7937067,851.7010853,58.63599634
27.88298443,89.5155971,5.532633738,353.8095933,190.7656908,4.784699874
15.96372025,50.72379972,19.38711664,284.6727452,668.3314469,0.076476632
22.20100932,54.66244683,5.400103289,360.1871916,709.6131364,63.93626731
34.13599631,39.93720356,24.46805218,195.612716,602.085484,45.33873474
25.00802291,42.2443835,9.432145135,116.9637364,942.2545486,84.4330251
23.65458272,71.60370016,18.27800184,349.0491488,641.7916452,25.75472869
24.1539921,85.02273541,13.69503452,160.3338931,671.119076,28.07076043
19.17765448,53.6762971,6.193477207,255.3421592,639.7840251,7.754640391
22.37414342,40.79066681,14.44367213,271.2302288,749.8168974,53.85116799
22.39626512,47.10596996,15.33521269,264.7397977,221.8684741,36.59043899
16.0471004,57.30310229,22.09366416,319.3021147,904.8486912,33.97078485
30.35135257,47.43901976,19.64698139,63.25416902,138.2430906,45.76326742
23.33008864,44.01474499,6.586049495,495.3571227,676.669564,84.96873768
31.44359774,74.15906933,9.183253669,372.3397133,653.932839,10.51885959
32.00696002,30.47069527,11.23775368,241.4245018,287.3090147,52.35936275
19.23988109,62.35383164,7.328153729,136.0985136,136.6398763,19.64350037
28.14706964,77.62600842,14.13798142,86.0797951,224.9518573,21.23911974
24.44563608,45.97369718,24.68618382,352.4856893,344.5048495,25.6735212
32.60313476,66.19749064,15.29225582,192.6300267,893.8951215,45.94016927
19.31481358,70.13400634,19.83764337,153.2653062,870.1609638,49.44000493
28.55626401,69.30148178,18.65875595,220.9794742,157.4700168,87.15112616
27.15504245,56.75097805,21.9982287,316.8153895,360.3412072,89.21121406
20.90602955,50.79467927,9.314469809,352.2673475,900.3846189,58.6664203
17.73201807,80.15544438,20.07652523,340.3265312,312.9931256,28.14041557
28.03279521,75.50675742,22.62710481,438.4695126,996.3687734,81.84369909
29.77194916,49.2753104,8.43019646,148.440844,331.1561762,79.28819935
21.31254688,36.18115167,11.9360444,336.5357734,765.201931,79.79534327
27.89665208,34.30845273,24.40203529,95.50146928,475.3532562,1.63675835
22.90261815,35.65655867,20.61575692,296.5706105,222.6200968,75.3863858
29.26413767,64.97216167,10.65181665,312.7812811,329.639152,85.27194571
18.9843055,33.09973055,16.27883539,147.3067845,707.6062681,60.50329383
32.80430005,50.2156125,13.08652246,226.2619085,403.3507618,75.12441979
20.74819193,75.19198211,14.79930353,422.2368003,643.7153985,77.61702068
22.35571976,47.66088999,12.10332383,116.7840742,284.9779385,50.65834057
16.16183904,75.79848463,10.58662037,245.5277889,503.722875,81.36207162
17.23024425,74.72802229,18.49526083,469.729882,561.0212023,79.22909735
25.31723805,44.74962796,20.5708363,276.8490175,471.506107,91.6104357
20.35185353,73.72933081,22.47914245,376.3101703,278.1262282,92.13736321
31.70960451,74.8665983,8.106599346,422.0897178,515.3981721,52.9714583
15.29386777,53.84723554,21.45711047,141.6984687,723.6105045,3.149384008
22.58188097,42.62522902,10.09601649,148.197756,968.4150965,1.910690645
21.74691094,61.27624841,13.5467278,391.3661552,810.5694584,93.89267016
15.38655262,85.28385528,23.02887372,388.9880322,245.3234334,33.73610859
17.48736798,68.37700395,14.09007202,77.08249429,345.4316648,37.75332031
23.2728535,40.37534986,8.941270681,195.1242083,170.9415059,46.99080294
24.85729169,70.96541548,8.197373105,229.3396214,222.0845718,26.57989972
23.08579495,55.63218164,14.45967533,423.0681816,325.6146684,59.04141948
